id,idAnalyse,distanceDebut,tpsDebut,tpsDebutCycles,nbCycles,tpsFinCycles,distanceFin,tpsFin,TRIAL311
2850,356,115.0,72.42,72.42,5,80.07,125.0,80.07,T
2851,356,125.0,80.07,80.07,11,95.77,145.0,95.77,T
2852,356,155.0,102.54,102.88,5,108.72,165.0,108.72,T
2853,356,165.0,108.72,108.72,5,114.93,175.0,114.93,T
2854,356,175.0,114.93,114.93,11,128.19,195.0,128.19,T
2855,357,5.0,-1.0,6.33,0,6.36,15.0,6.36,T
2856,357,15.0,6.36,6.36,5,11.74,25.0,11.74,T
2857,357,25.0,11.74,11.74,9,23.0,45.0,23.0,T
2858,357,55.0,29.35,30.57,4,35.08,65.0,35.08,T
2859,357,65.0,35.08,35.08,5,40.62,75.0,40.62,T
2860,357,75.0,40.62,40.62,10,52.36,95.0,52.36,T
2861,358,5.0,-1.0,5.26,1,6.65,15.0,6.65,T
2862,358,15.0,6.65,6.65,5,12.33,25.0,12.33,T
2863,358,25.0,12.33,12.33,9,24.08,45.0,24.08,T
2864,358,55.0,29.04,30.43,4,35.18,65.0,35.18,T
2865,358,65.0,35.18,35.18,5,41.1,75.0,41.1,T
2866,358,75.0,41.1,41.1,10,53.36,95.0,53.36,T
2867,358,105.0,58.57,59.89,4,64.88,115.0,64.88,T
2868,358,115.0,64.88,64.88,5,71.05,125.0,71.05,T
2869,358,125.0,71.05,71.05,10,83.77,145.0,83.77,T
2870,358,155.0,89.03,89.89,4,95.33,165.0,95.33,T
2871,358,165.0,95.33,95.33,5,101.71,175.0,101.71,T
2872,358,175.0,101.71,101.71,10,114.61,195.0,114.61,T
2873,359,5.0,-1.0,5.83,0,6.12,15.0,6.12,T
2874,359,15.0,6.12,6.12,5,11.67,25.0,11.67,T
2875,359,25.0,11.67,11.67,10,23.17,45.0,23.17,T
2876,359,55.0,28.25,31.88,2,34.07,65.0,34.07,T
2877,359,65.0,34.07,34.07,5,40.07,75.0,40.07,T
2878,359,75.0,40.07,40.07,10,52.14,95.0,52.14,T
2879,359,105.0,57.4,60.04,3,63.42,115.0,63.42,T
2880,359,115.0,63.42,63.42,5,69.7,125.0,69.7,T
2881,359,125.0,69.7,69.7,11,82.07,145.0,82.07,T
2882,359,155.0,87.69,90.86,2,93.81,165.0,93.81,T
2883,359,165.0,93.81,93.81,5,99.93,175.0,99.93,T
2884,359,175.0,99.93,99.93,11,112.71,195.0,112.71,T
2885,360,5.0,-1.0,5.29,2,7.19,15.0,7.19,T
2886,360,15.0,7.19,7.19,6,13.17,25.0,13.17,T
2887,360,25.0,13.17,13.17,11,25.67,45.0,25.67,T
2888,360,55.0,31.5,33.28,4,38.25,65.0,38.25,T
2889,360,65.0,38.25,38.25,5,44.83,75.0,44.83,T
2890,360,75.0,44.83,44.83,11,58.93,95.0,58.93,T
2891,360,105.0,64.92,67.42,5,72.93,115.0,72.93,T
2892,360,115.0,72.93,72.93,6,80.47,125.0,80.47,T
2893,360,125.0,80.47,80.47,11,96.11,145.0,96.11,T
2894,360,155.0,102.86,103.25,5,108.93,165.0,108.93,T
2895,360,165.0,108.93,108.93,5,115.13,175.0,115.13,T
2896,360,175.0,115.13,115.13,11,127.97,195.0,127.97,T
2897,361,5.0,-1.0,4.82,1,5.49,15.0,5.49,T
2898,361,15.0,5.49,5.49,4,10.45,25.0,10.45,T
2899,361,25.0,10.45,10.45,9,20.63,45.0,20.63,T
2900,361,55.0,24.73,26.51,3,30.04,65.0,30.04,T
2901,361,65.0,30.04,30.04,5,35.19,75.0,35.19,T
2902,361,75.0,35.19,35.19,9,45.87,95.0,45.87,T
2903,362,5.0,-1.0,-1.0,-1,-1.0,15.0,5.56,T
2904,362,15.0,5.56,5.66,4,10.48,25.0,10.48,T
2905,362,25.0,10.48,10.48,8,20.84,45.0,20.84,T
2906,362,55.0,25.03,29.18,1,30.2,65.0,30.2,T
2907,362,65.0,30.2,30.2,5,35.29,75.0,35.29,T
2908,362,75.0,35.29,35.29,10,46.18,95.0,46.18,T
2909,363,5.0,-1.0,-1.0,-1,-1.0,15.0,6.42,T
2910,363,15.0,6.42,7.58,3,13.01,25.0,13.01,T
2911,363,25.0,13.01,13.01,7,26.35,45.0,26.35,T
2912,363,55.0,31.89,36.72,1,38.65,65.0,38.65,T
2913,363,65.0,38.65,38.65,4,45.27,75.0,45.27,T
2914,363,75.0,45.27,45.27,8,59.07,95.0,59.07,T
2915,363,105.0,64.67,69.35,1,71.54,115.0,71.54,T
2916,363,115.0,71.54,71.54,4,78.46,125.0,78.46,T
2917,363,125.0,78.46,78.46,8,92.33,145.0,92.33,T
2918,363,155.0,98.14,102.37,2,104.98,165.0,104.98,T
2919,363,165.0,104.98,104.98,5,111.77,175.0,111.77,T
2920,363,175.0,111.77,111.77,11,126.25,195.0,126.25,T
2921,364,5.0,-1.0,5.77,0,5.9,15.0,5.9,T
2922,364,15.0,5.9,5.9,4,11.18,25.0,11.18,T
2923,364,25.0,11.18,11.18,7,22.25,45.0,22.25,T
2924,364,55.0,26.54,29.34,2,32.21,65.0,32.21,T
2925,364,65.0,32.21,32.21,4,37.7,75.0,37.7,T
2926,364,75.0,37.7,37.7,7,48.86,95.0,48.86,T
2927,364,105.0,53.4,55.63,3,59.17,115.0,59.17,T
2928,364,115.0,59.17,59.17,4,64.82,125.0,64.82,T
2929,364,125.0,64.82,64.82,8,76.38,145.0,76.38,T
2930,364,155.0,80.91,83.9,2,86.82,165.0,86.82,T
2931,364,165.0,86.82,86.82,4,92.6,175.0,92.6,T
2932,364,175.0,92.6,92.6,9,104.6,195.0,104.6,T
2933,365,5.0,-1.0,4.43,1,5.95,15.0,5.95,T
2934,365,15.0,5.95,5.95,4,11.18,25.0,11.18,T
2935,365,25.0,11.18,11.18,8,21.97,45.0,21.97,T
2936,365,55.0,26.69,27.58,3,32.19,65.0,32.19,T
2937,365,65.0,32.19,32.19,4,37.53,75.0,37.53,T
2938,365,75.0,37.53,37.53,8,48.78,95.0,48.78,T
2939,365,105.0,53.87,54.3,4,59.53,115.0,59.53,T
2940,365,115.0,59.53,59.53,4,65.25,125.0,65.25,T
2941,365,125.0,65.25,65.25,8,77.07,145.0,77.07,T
2942,365,155.0,82.43,82.91,4,88.21,165.0,88.21,T
2943,365,165.0,88.21,88.21,4,93.91,175.0,93.91,T
2944,365,175.0,93.91,93.91,8,105.61,195.0,105.61,T
2945,366,5.0,-1.0,4.72,1,5.48,15.0,5.48,T
2946,366,15.0,5.48,5.48,4,10.49,25.0,10.49,T
2947,366,25.0,10.49,10.49,8,20.99,45.0,20.99,T
2948,366,55.0,25.4,27.87,3,30.97,65.0,30.97,T
2949,366,65.0,30.97,30.97,4,36.41,75.0,36.41,T
2950,366,75.0,36.41,36.41,8,47.71,95.0,47.71,T
2951,366,105.0,52.25,54.83,3,58.12,115.0,58.12,T
2952,366,115.0,58.12,58.12,4,63.71,125.0,63.71,T
2953,366,125.0,63.71,63.71,9,75.53,145.0,75.53,T
2954,366,155.0,80.36,82.09,3,86.07,165.0,86.07,T
2955,366,165.0,86.07,86.07,4,91.94,175.0,91.94,T
2956,366,175.0,91.94,91.94,9,104.08,195.0,104.08,T
2957,367,5.0,-1.0,4.6,1,5.34,15.0,5.34,T
2958,367,15.0,5.34,5.34,4,10.48,25.0,10.48,T
2959,367,25.0,10.48,10.48,8,21.28,45.0,21.28,T
2960,367,55.0,25.64,27.15,3,31.12,65.0,31.12,T
2961,367,65.0,31.12,31.12,4,36.56,75.0,36.56,T
2962,367,75.0,36.56,36.56,8,47.79,95.0,47.79,T
2963,367,105.0,52.43,53.72,3,58.1,115.0,58.1,T
2964,367,115.0,58.1,58.1,4,63.78,125.0,63.78,T
2965,367,125.0,63.78,63.78,8,75.45,145.0,75.45,T
2966,367,155.0,80.2,80.72,4,86.01,165.0,86.01,T
2967,367,165.0,86.01,86.01,4,91.78,175.0,91.78,T
2968,367,175.0,91.78,91.78,9,103.96,195.0,103.96,T
2969,368,5.0,-1.0,4.93,1,5.47,15.0,5.47,T
2970,368,15.0,5.47,5.47,4,10.34,25.0,10.34,T
2971,368,25.0,10.34,10.34,9,20.26,45.0,20.26,T
2972,368,55.0,24.31,26.48,3,29.43,65.0,29.43,T
2973,368,65.0,29.43,29.43,5,34.6,75.0,34.6,T
2974,368,75.0,34.6,34.6,9,45.42,95.0,45.42,T
2975,369,5.0,-1.0,4.83,0,5.11,15.0,5.11,T
2976,369,15.0,5.11,5.11,4,9.88,25.0,9.88,T
2977,369,25.0,9.88,9.88,9,19.89,45.0,19.89,T
2978,369,55.0,24.01,27.05,2,29.09,65.0,29.09,T
2979,369,65.0,29.09,29.09,4,34.17,75.0,34.17,T
2980,369,75.0,34.17,34.17,9,44.89,95.0,44.89,T
2981,370,5.0,-1.0,4.45,1,5.61,15.0,5.61,T
2982,370,15.0,5.61,5.61,4,10.39,25.0,10.39,T
2983,370,25.0,10.39,10.39,8,20.26,45.0,20.26,T
2984,370,55.0,24.37,25.99,3,29.39,65.0,29.39,T
2985,370,65.0,29.39,29.39,5,34.38,75.0,34.38,T
2986,370,75.0,34.38,34.38,10,45.09,95.0,45.09,T
2987,371,5.0,-1.0,5.62,0,5.88,15.0,5.88,T
2988,371,15.0,5.88,5.88,4,10.64,25.0,10.64,T
2989,371,25.0,10.64,10.64,8,20.68,45.0,20.68,T
2990,371,55.0,24.9,26.8,3,30.08,65.0,30.08,T
2991,371,65.0,30.08,30.08,4,34.98,75.0,34.98,T
2992,371,75.0,34.98,34.98,9,45.49,95.0,45.49,T
2993,372,5.0,-1.0,5.3,0,5.42,15.0,5.42,T
2994,372,15.0,5.42,5.42,4,10.23,25.0,10.23,T
2995,372,25.0,10.23,10.23,8,20.03,45.0,20.03,T
2996,372,55.0,24.04,26.67,2,29.18,65.0,29.18,T
2997,372,65.0,29.18,29.18,4,34.21,75.0,34.21,T
2998,372,75.0,34.21,34.21,9,44.72,95.0,44.72,T
2999,373,5.0,-1.0,4.87,1,5.6,15.0,5.6,T
3000,373,15.0,5.6,5.6,4,10.53,25.0,10.53,T
3001,373,25.0,10.53,10.53,8,20.71,45.0,20.71,T
3002,373,55.0,24.85,27.81,2,30.11,65.0,30.11,T
3003,373,65.0,30.11,30.11,4,35.11,75.0,35.11,T
3004,373,75.0,35.11,35.11,9,45.55,95.0,45.55,T
3005,374,5.0,-1.0,4.22,2,5.62,15.0,5.62,T
3006,374,15.0,5.62,5.62,5,10.43,25.0,10.43,T
3007,374,25.0,10.43,10.43,9,20.57,45.0,20.57,T
3008,374,55.0,24.86,26.4,4,29.94,65.0,29.94,T
3009,374,65.0,29.94,29.94,5,34.96,75.0,34.96,T
3010,374,75.0,34.96,34.96,10,45.48,95.0,45.48,T
3011,375,5.0,-1.0,4.77,1,5.63,15.0,5.63,T
3012,375,15.0,5.63,5.63,4,10.45,25.0,10.45,T
3013,375,25.0,10.45,10.45,9,20.47,45.0,20.47,T
3014,375,55.0,24.71,26.39,3,29.85,65.0,29.85,T
3015,375,65.0,29.85,29.85,4,34.75,75.0,34.75,T
3016,375,75.0,34.75,34.75,9,45.27,95.0,45.27,T
3017,376,5.0,-1.0,-1.0,-1,-1.0,15.0,6.42,T
3018,376,15.0,6.42,7.75,3,13.16,25.0,13.16,T
3019,376,25.0,13.16,13.16,8,26.54,45.0,26.54,T
3020,376,55.0,31.99,36.65,1,38.76,65.0,38.76,T
3021,376,65.0,38.76,38.76,4,45.44,75.0,45.44,T
3022,376,75.0,45.44,45.44,8,59.42,95.0,59.42,T
3023,376,105.0,65.17,69.54,1,72.05,115.0,72.05,T
3024,376,115.0,72.05,72.05,4,79.0,125.0,79.0,T
3025,376,125.0,79.0,79.0,8,93.04,145.0,93.04,T
3026,376,155.0,98.81,102.94,2,105.72,165.0,105.72,T
3027,376,165.0,105.72,105.72,4,112.6,175.0,112.6,T
3028,376,175.0,112.6,112.6,10,126.83,195.0,126.83,T
3029,377,5.0,-1.0,5.41,1,6.4,15.0,6.4,T
3030,377,15.0,6.4,6.4,5,11.83,25.0,11.83,T
3031,377,25.0,11.83,11.83,10,22.91,45.0,22.91,T
3032,377,55.0,27.71,29.52,4,33.5,65.0,33.5,T
3033,377,65.0,33.5,33.5,5,39.16,75.0,39.16,T
3034,377,75.0,39.16,39.16,10,51.05,95.0,51.05,T
3035,378,5.0,-1.0,5.97,0,6.36,15.0,6.36,T
3036,378,15.0,6.36,6.36,4,11.74,25.0,11.74,T
3037,378,25.0,11.74,11.74,9,22.87,45.0,22.87,T
3038,378,55.0,27.51,29.54,3,33.44,65.0,33.44,T
3039,378,65.0,33.44,33.44,5,39.15,75.0,39.15,T
3040,378,75.0,39.15,39.15,9,51.09,95.0,51.09,T
3041,379,5.0,-1.0,6.3,0,6.47,15.0,6.47,T
3042,379,15.0,6.47,6.47,5,12.19,25.0,12.19,T
3043,379,25.0,12.19,12.19,9,24.27,45.0,24.27,T
3044,379,55.0,28.91,32.43,2,35.11,65.0,35.11,T
3045,379,65.0,35.11,35.11,5,41.33,75.0,41.33,T
3046,379,75.0,41.33,41.33,9,54.13,95.0,54.13,T
3047,379,105.0,59.08,61.83,3,65.57,115.0,65.57,T
3048,379,115.0,65.57,65.57,5,72.19,125.0,72.19,T
3049,379,125.0,72.19,72.19,9,85.52,145.0,85.52,T
3050,379,155.0,90.5,92.86,3,96.59,165.0,96.59,T
3051,379,165.0,96.59,96.59,5,102.61,175.0,102.61,T
3052,379,175.0,102.61,102.61,10,115.1,195.0,115.1,T
3053,380,5.0,-1.0,5.81,1,6.47,15.0,6.47,T
3054,380,15.0,6.47,6.47,4,12.25,25.0,12.25,T
3055,380,25.0,12.25,12.25,9,24.0,45.0,24.0,T
3056,380,55.0,28.59,32.54,1,34.47,65.0,34.47,T
3057,380,65.0,34.47,34.47,4,40.67,75.0,40.67,T
3058,380,75.0,40.67,40.67,9,53.51,95.0,53.51,T
3059,380,105.0,58.25,61.66,2,64.65,115.0,64.65,T
3060,380,115.0,64.65,64.65,5,71.12,125.0,71.12,T
3061,380,125.0,71.12,71.12,9,84.13,145.0,84.13,T
3062,380,155.0,89.26,92.9,2,95.67,165.0,95.67,T
3063,380,165.0,95.67,95.67,5,102.37,175.0,102.37,T
3064,380,175.0,102.37,102.37,10,116.04,195.0,116.04,T
3065,381,5.0,-1.0,5.52,1,6.66,15.0,6.66,T
3066,381,15.0,6.66,6.66,4,12.4,25.0,12.4,T
3067,381,25.0,12.4,12.4,9,24.39,45.0,24.39,T
3068,381,55.0,29.38,30.7,4,35.66,65.0,35.66,T
3069,381,65.0,35.66,35.66,4,41.8,75.0,41.8,T
3070,381,75.0,41.8,41.8,9,54.22,95.0,54.22,T
3071,381,105.0,59.38,60.7,4,65.7,115.0,65.7,T
3072,381,115.0,65.7,65.7,4,71.94,125.0,71.94,T
3073,381,125.0,71.94,71.94,9,84.54,145.0,84.54,T
3074,381,155.0,89.68,91.51,3,95.94,165.0,95.94,T
3075,381,165.0,95.94,95.94,5,102.22,175.0,102.22,T
3076,381,175.0,102.22,102.22,10,114.92,195.0,114.92,T
3077,382,5.0,-1.0,4.61,1,6.28,15.0,6.28,T
3078,382,15.0,6.28,6.28,4,12.14,25.0,12.14,T
3079,382,25.0,12.14,12.14,9,24.29,45.0,24.29,T
3080,382,55.0,29.39,30.95,3,35.67,65.0,35.67,T
3081,382,65.0,35.67,35.67,4,41.79,75.0,41.79,T
3082,382,75.0,41.79,41.79,9,54.4,95.0,54.4,T
3083,382,105.0,59.74,60.53,4,65.85,115.0,65.85,T
3084,382,115.0,65.85,65.85,5,72.11,125.0,72.11,T
3085,382,125.0,72.11,72.11,9,84.89,145.0,84.89,T
3086,382,155.0,90.37,90.94,4,96.49,165.0,96.49,T
3087,382,165.0,96.49,96.49,5,102.71,175.0,102.71,T
3088,382,175.0,102.71,102.71,10,115.71,195.0,115.71,T
3089,383,5.0,-1.0,4.67,1,6.45,15.0,6.45,T
3090,383,15.0,6.45,6.45,4,12.47,25.0,12.47,T
3091,383,25.0,12.47,12.47,8,24.73,45.0,24.73,T
3092,383,55.0,29.88,31.23,4,36.05,65.0,36.05,T
3093,383,65.0,36.05,36.05,4,42.33,75.0,42.33,T
3094,383,75.0,42.33,42.33,9,55.09,95.0,55.09,T
3095,383,105.0,60.32,61.44,4,66.53,115.0,66.53,T
3096,383,115.0,66.53,66.53,4,72.7,125.0,72.7,T
3097,383,125.0,72.7,72.7,9,85.33,145.0,85.33,T
3098,383,155.0,90.79,91.28,4,97.01,165.0,97.01,T
3099,383,165.0,97.01,97.01,5,103.35,175.0,103.35,T
3100,383,175.0,103.35,103.35,9,116.41,195.0,116.41,T
3101,384,5.0,-1.0,4.49,2,6.45,15.0,6.45,T
3102,384,15.0,6.45,6.45,4,12.19,25.0,12.19,T
3103,384,25.0,12.19,12.19,8,23.86,45.0,23.86,T
3104,384,55.0,29.21,29.21,4,35.19,65.0,35.19,T
3105,384,65.0,35.19,35.19,4,41.3,75.0,41.3,T
3106,384,75.0,41.3,41.3,9,53.66,95.0,53.66,T
3107,384,105.0,59.26,59.29,4,65.54,115.0,65.54,T
3108,384,115.0,65.54,65.54,4,71.97,125.0,71.97,T
3109,384,125.0,71.97,71.97,9,84.77,145.0,84.77,T
3110,384,155.0,90.52,90.52,4,96.91,165.0,96.91,T
3111,384,165.0,96.91,96.91,4,103.39,175.0,103.39,T
3112,384,175.0,103.39,103.39,9,116.58,195.0,116.58,T
3113,385,5.0,-1.0,5.76,0,6.0,15.0,6.0,T
3114,385,15.0,6.0,6.0,5,11.52,25.0,11.52,T
3115,385,25.0,11.52,11.52,10,22.71,45.0,22.71,T
3116,385,55.0,27.77,32.49,1,33.64,65.0,33.64,T
3117,385,65.0,33.64,33.64,4,39.93,75.0,39.93,T
3118,385,75.0,39.93,39.93,9,52.94,95.0,52.94,T
3119,385,105.0,58.25,61.32,3,65.31,115.0,65.31,T
3120,385,115.0,65.31,65.31,5,72.28,125.0,72.28,T
3121,385,125.0,72.28,72.28,10,86.08,145.0,86.08,T
3122,385,155.0,91.95,95.37,2,97.67,165.0,97.67,T
3123,385,165.0,97.67,97.67,4,103.62,175.0,103.62,T
3124,385,175.0,103.62,103.62,9,115.66,195.0,115.66,T
3125,386,5.0,-1.0,4.89,1,6.26,15.0,6.26,T
3126,386,15.0,6.26,6.26,4,11.61,25.0,11.61,T
3127,386,25.0,11.61,11.61,9,22.66,45.0,22.66,T
3128,386,55.0,27.26,28.87,3,32.98,65.0,32.98,T
3129,386,65.0,32.98,32.98,4,38.62,75.0,38.62,T
3130,386,75.0,38.62,38.62,9,50.5,95.0,50.5,T
3131,387,5.0,-1.0,5.48,1,6.48,15.0,6.48,T
3132,387,15.0,6.48,6.48,5,11.92,25.0,11.92,T
3133,387,25.0,11.92,11.92,10,23.18,45.0,23.18,T
3134,387,55.0,28.02,29.55,4,33.86,65.0,33.86,T
3135,387,65.0,33.86,33.86,5,39.63,75.0,39.63,T
3136,387,75.0,39.63,39.63,10,51.57,95.0,51.57,T
3137,388,5.0,-1.0,4.73,1,5.39,15.0,5.39,T
3138,388,15.0,5.39,5.39,4,10.26,25.0,10.26,T
3139,388,25.0,10.26,10.26,9,20.28,45.0,20.28,T
3140,388,55.0,24.44,26.67,3,29.6,65.0,29.6,T
3141,388,65.0,29.6,29.6,5,34.62,75.0,34.62,T
3142,388,75.0,34.62,34.62,10,45.34,95.0,45.34,T
3143,389,5.0,-1.0,6.49,0,6.49,15.0,6.49,T
3144,389,15.0,6.49,6.49,4,12.11,25.0,12.11,T
3145,389,25.0,12.11,12.11,9,23.9,45.0,23.9,T
3146,389,55.0,28.57,32.32,2,34.73,65.0,34.73,T
3147,389,65.0,34.73,34.73,4,40.79,75.0,40.79,T
3148,389,75.0,40.79,40.79,9,53.4,95.0,53.4,T
3149,389,105.0,58.28,61.63,2,64.59,115.0,64.59,T
3150,389,115.0,64.59,64.59,4,70.95,125.0,70.95,T
3151,389,125.0,70.95,70.95,9,83.93,145.0,83.93,T
3152,389,155.0,88.9,91.71,2,95.09,165.0,95.09,T
3153,389,165.0,95.09,95.09,5,101.25,175.0,101.25,T
3154,389,175.0,101.25,101.25,9,113.99,195.0,113.99,T
3155,390,5.0,-1.0,5.53,1,6.75,15.0,6.75,T
3156,390,15.0,6.75,6.75,4,12.52,25.0,12.52,T
3157,390,25.0,12.52,12.52,8,24.61,45.0,24.61,T
3158,390,55.0,29.52,30.76,4,35.82,65.0,35.82,T
3159,390,65.0,35.82,35.82,4,41.98,75.0,41.98,T
3160,390,75.0,41.98,41.98,9,54.34,95.0,54.34,T
3161,390,105.0,59.48,60.66,4,65.88,115.0,65.88,T
3162,390,115.0,65.88,65.88,5,72.23,125.0,72.23,T
3163,390,125.0,72.23,72.23,9,84.99,145.0,84.99,T
3164,390,155.0,90.14,91.84,4,96.48,165.0,96.48,T
3165,390,165.0,96.48,96.48,5,102.8,175.0,102.8,T
3166,390,175.0,102.8,102.8,10,115.44,195.0,115.44,T
3167,391,5.0,-1.0,4.42,2,6.24,15.0,6.24,T
3168,391,15.0,6.24,6.24,4,12.18,25.0,12.18,T
3169,391,25.0,12.18,12.18,9,24.2,45.0,24.2,T
3170,391,55.0,29.32,30.43,4,35.55,65.0,35.55,T
3171,391,65.0,35.55,35.55,4,41.62,75.0,41.62,T
3172,391,75.0,41.62,41.62,9,54.25,95.0,54.25,T
3173,391,105.0,59.47,60.66,4,65.86,115.0,65.86,T
3174,391,115.0,65.86,65.86,5,72.12,125.0,72.12,T
3175,391,125.0,72.12,72.12,9,84.9,145.0,84.9,T
3176,391,155.0,90.44,90.84,4,96.62,165.0,96.62,T
3177,391,165.0,96.62,96.62,5,102.9,175.0,102.9,T
3178,391,175.0,102.9,102.9,10,115.84,195.0,115.84,T
3179,392,5.0,-1.0,4.53,2,6.53,15.0,6.53,T
3180,392,15.0,6.53,6.53,4,12.41,25.0,12.41,T
3181,392,25.0,12.41,12.41,9,24.45,45.0,24.45,T
3182,392,55.0,29.65,30.94,4,35.91,65.0,35.91,T
3183,392,65.0,35.91,35.91,4,42.21,75.0,42.21,T
3184,392,75.0,42.21,42.21,9,55.05,95.0,55.05,T
3185,392,105.0,60.38,61.47,4,66.74,115.0,66.74,T
3186,392,115.0,66.74,66.74,5,73.07,125.0,73.07,T
3187,392,125.0,73.07,73.07,10,86.0,145.0,86.0,T
3188,392,155.0,91.58,92.03,5,97.95,165.0,97.95,T
3189,392,165.0,97.95,97.95,5,104.55,175.0,104.55,T
3190,392,175.0,104.55,104.55,10,117.94,195.0,117.94,T
3191,393,5.0,-1.0,4.8,1,6.66,15.0,6.66,T
3192,393,15.0,6.66,6.66,4,12.58,25.0,12.58,T
3193,393,25.0,12.58,12.58,8,24.62,45.0,24.62,T
3194,393,55.0,29.86,30.6,4,35.94,65.0,35.94,T
3195,393,65.0,35.94,35.94,4,42.2,75.0,42.2,T
3196,393,75.0,42.2,42.2,8,54.85,95.0,54.85,T
3197,393,105.0,60.22,60.41,4,66.63,115.0,66.63,T
3198,393,115.0,66.63,66.63,4,73.12,125.0,73.12,T
3199,393,125.0,73.12,73.12,8,86.22,145.0,86.22,T
3200,393,155.0,91.99,92.06,4,98.3,165.0,98.3,T
3201,393,165.0,98.3,98.3,4,104.65,175.0,104.65,T
3202,393,175.0,104.65,104.65,9,117.54,195.0,117.54,T
3203,394,5.0,-1.0,-1.0,-1,-1.0,15.0,5.62,T
3204,394,15.0,5.62,6.06,4,10.85,25.0,10.85,T
3205,394,25.0,10.85,10.85,9,21.75,45.0,21.75,T
3206,394,55.0,26.53,-1.0,-1,-1.0,65.0,31.84,T
3207,394,65.0,31.84,32.03,5,37.47,75.0,37.47,T
3208,394,75.0,37.47,37.47,10,48.81,95.0,48.81,T
3209,395,5.0,-1.0,-1.0,-1,-1.0,15.0,5.51,T
3210,395,15.0,5.51,5.79,5,10.74,25.0,10.74,T
3211,395,25.0,10.74,10.74,9,21.17,45.0,21.17,T
3212,395,55.0,26.0,30.93,0,31.43,65.0,31.43,T
3213,395,65.0,31.43,31.43,5,36.93,75.0,36.93,T
3214,395,75.0,36.93,36.93,10,48.45,95.0,48.45,T
3215,396,5.0,-1.0,4.91,1,5.42,15.0,5.42,T
3216,396,15.0,5.42,5.42,5,10.09,25.0,10.09,T
3217,396,25.0,10.09,10.09,10,19.83,45.0,19.83,T
3218,397,5.0,-1.0,4.71,1,5.25,15.0,5.25,T
3219,397,15.0,5.25,5.25,5,9.83,25.0,9.83,T
3220,397,25.0,9.83,9.83,10,19.49,45.0,19.49,T
3221,398,5.0,-1.0,5.16,1,6.29,15.0,6.29,T
3222,398,15.0,6.29,6.29,5,11.51,25.0,11.51,T
3223,398,25.0,11.51,11.51,10,22.39,45.0,22.39,T
3224,399,5.0,-1.0,4.39,2,6.2,15.0,6.2,T
3225,399,15.0,6.2,6.2,5,11.27,25.0,11.27,T
3226,399,25.0,11.27,11.27,11,21.73,45.0,21.73,T
3227,400,5.0,-1.0,5.81,0,5.91,15.0,5.91,T
3228,400,15.0,5.91,5.91,5,11.1,25.0,11.1,T
3229,400,25.0,11.1,11.1,11,22.01,45.0,22.01,T
3230,401,5.0,-1.0,4.79,0,5.03,15.0,5.03,T
3231,401,15.0,5.03,5.03,5,9.57,25.0,9.57,T
3232,401,25.0,9.57,9.57,9,19.17,45.0,19.17,T
3233,402,5.0,-1.0,3.74,2,5.39,15.0,5.39,T
3234,402,15.0,5.39,5.39,5,9.93,25.0,9.93,T
3235,402,25.0,9.93,9.93,9,19.49,45.0,19.49,T
3236,403,5.0,-1.0,3.85,2,5.38,15.0,5.38,T
3237,403,15.0,5.38,5.38,5,9.85,25.0,9.85,T
3238,403,25.0,9.85,9.85,10,19.46,45.0,19.46,T
3242,405,5.0,-1.0,3.26,2,5.64,15.0,5.64,T
3243,405,15.0,5.64,5.64,4,10.07,25.0,10.07,T
3244,405,25.0,10.07,10.07,9,19.65,45.0,19.65,T
3245,406,5.0,-1.0,4.08,1,5.38,15.0,5.38,T
3246,406,15.0,5.38,5.38,5,9.93,25.0,9.93,T
3247,406,25.0,9.93,9.93,10,19.59,45.0,19.59,T
3248,407,5.0,-1.0,3.87,2,5.5,15.0,5.5,T
3249,407,15.0,5.5,5.5,4,10.05,25.0,10.05,T
3250,407,25.0,10.05,10.05,9,19.73,45.0,19.73,T
3251,408,5.0,-1.0,5.02,0,5.4,15.0,5.4,T
3252,408,15.0,5.4,5.4,4,10.09,25.0,10.09,T
3253,408,25.0,10.09,10.09,9,19.71,45.0,19.71,T
3254,409,5.0,-1.0,5.02,0,5.34,15.0,5.34,T
3255,409,15.0,5.34,5.34,5,9.92,25.0,9.92,T
3256,409,25.0,9.92,9.92,9,19.62,45.0,19.62,T
3257,410,5.0,-1.0,4.28,1,5.35,15.0,5.35,T
3258,410,15.0,5.35,5.35,5,9.98,25.0,9.98,T
3259,410,25.0,9.98,9.98,10,19.66,45.0,19.66,T
3260,411,5.0,-1.0,5.96,0,6.24,15.0,6.24,T
3261,411,15.0,6.24,6.24,5,11.62,25.0,11.62,T
3262,411,25.0,11.62,11.62,9,22.64,45.0,22.64,T
3263,411,55.0,26.95,31.37,1,32.56,65.0,32.56,T
3264,411,65.0,32.56,32.56,5,38.16,75.0,38.16,T
3265,411,75.0,38.16,38.16,10,50.08,95.0,50.08,T
3266,412,5.0,-1.0,6.32,0,6.32,15.0,5.87,T
3267,412,15.0,5.87,6.32,5,12.13,25.0,12.13,T
3268,412,25.0,12.13,12.13,10,24.74,45.0,24.74,T
3269,412,55.0,30.0,33.86,2,36.6,65.0,36.6,T
3270,412,65.0,36.6,36.6,5,43.08,75.0,43.08,T
3271,412,75.0,43.08,43.08,12,56.86,95.0,56.86,T
